LƯU CHUYỂN TIỀN TỆ TRỰC TIẾP,Q2/2011,Q3/2011,Q4/2011,Q1/2012,Q2/2012
Giai đoạn,01/04-30/06,01/07-30/09,01/10-31/12,01/01-31/03,01/04-30/06
Hợp nhất,Mới nhất,Mới nhất,Mới nhất,Hợp nhất,Mới nhất
Kiểm toán,VST Tính,VST Tính,VST Tính,Chưa kiểm toán,VST Tính
Công ty kiểm toán,,,,,
Ý kiến kiểm toán,,,,,
,,,,,
Lưu chuyển tiền từ hoạt động kinh doanh,,,,,
1. Thu nhập lãi và các khoản thu nhập tương tự nhận được,"4,568","3,980","4,484","4,413","4,664"
2. Chi phí lãi và các chi phí tương tự đã trả,"-3,080","-2,943","-3,002","-2,744","-2,747"
3. Thu nhập từ hoạt động dịch vụ nhận được,179,258,200,215,203
"4- Chênh lệch số tiền thực thu/thực chi từ hoạt động kinh doanh (ngoại tệ, vàng bạc, chứng khoán)",28,49,129,43,240
5. Thu nhập khác,38,,27,23,5
"6. Tiền thu các khoản nợ đã được xử lý xóa, bù đắp bằng nguồn rủi ro",,,,,
"7. Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ",-694,-902,-666,"-1,067",-925
8. Tiền thuế thu nhập thực nộp trong kỳ,-147,-277,-173,-156,-266
Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,891,166,999,726,"1,174"
Những thay đổi về tài sản hoạt động,,,,,
"9. (Tăng)/Giảm các khoản tiền, vàng gửi và cho vay các TCTD khác","4,191","-2,683",894,"2,929","-2,115"
10. (Tăng)/Giảm các khoản về kinh doanh chứng khoán,-254,"-3,368","-1,748","1,643","1,457"
11. (Tăng)/Giảm các công cụ tài chính phái sinh và các công cụ tài chính khác,21,6,-3,-205,-18
12. (Tăng)/Giảm các khoản cho vay khách hàng,"2,641",-501,"-5,717","-1,369","1,174"
13. Giảm nguồn dự phòng để bù đắp tổn thất các khoản,,,,,
14. (Tăng)/Giảm khác về tài sản hoạt động,563,"-3,074","1,096","1,076","-1,107"
Những thay đổi về công nợ hoạt động,,,,,
15. Tăng/(Giảm) các khoản nợ chính phủ và NHNN,"-4,569","3,884","-1,623","-2,130",
"16. Tăng/(Giảm) các khoản tiền gửi, tiền vay các tổ chức tín dụng","7,909",-776,"-7,129","-4,058",-427
17. Tăng/(Giảm) tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),"-4,628","-1,267","1,916","5,467","7,022"
18. Tăng/(Giảm) phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tình vào hoạt động tài chính),-570,"5,145","-9,269","-2,575","5,228"
"19. Tăng/(Giảm) vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro",247,"2,280",-240,64,17
20. Tăng/(Giảm) các công cụ tài chính phái sinh và các khoản nợ tài chính khác,,16,-16,,
21. Tăng/(Giảm) khác về công nợ hoạt động,"-5,049",691,"16,721","2,046","-8,174"
22. Chi từ các quỹ của TCTD,-224,1,-31,-64,-191
I - Lưu chuyển tiền thuần từ hoạt động kinh doanh,"1,168",520,"-4,149","3,551","4,040"
Lưu chuyển tiền từ hoạt động đầu tư,,,,,
1. Mua sắm tài sản cố định,-400,-446,-708,-231,-224
"2. Tiền thu từ thanh lý, nhượng bán TSCĐ",2,277,135,12,5
"3. Tiền chi từ thanh lý, nhượng bán TSCĐ",,,,,
4. Mua sắm bất động sản đầu tư,,,,,
"5. Tiền thu từ bán, thanh lý bất động sản đầu tư",,,,,
"6. Tiền chi ra do bán, thanh lý bất động sản đầu tư",,,79,,
"7. Tiền chi đầu tư, góp vốn vào các đơn vị khác (mua công ty con, góp vốn liên doanh, liên kết, đầu tư dài hạn khác)","-1,447","1,447",-150,,
"8. Tiền thu đầu tư, góp vốn vào các đơn vị khác (bán, thanh lý Công ty con, góp vốn liên doanh,  liên kết, đầu tư dài hạn khác)",94,"-1,446","1,610",,95
"9. Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn",41,-69,123,23,27
II- Lưu chuyển tiền thuần từ hoạt động đầu tư,"-1,710",-236,"1,088",-195,-97
Lưu chuyển tiền từ hoạt động tài chính,,,,,
1. Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,,,"1,560",,
2. Tiền thu từ phát hành giấy tờ có giá dài hạn có đủ điều kiện tính vào vốn tự có và các khoản vốn vay dài hạn khác,,,,,
3. Tiền chi thanh toán giấy tờ có giá dài hạn có đủ điều kiện tính vào vốn tự có và các khoản vốn vay dài hạn khác,,,,,
"4. Cổ tức trả cho cổ đông, lợi nhuận đã chia",,"-1,335",-3,-40,
5. Tiền chi ra mua cổ phiếu quỹ,,,"-1,451",-56,
6. Tiền thu được do bán cổ phiếu quỹ,,,,,
III- Lưu chuyển tiền thuần từ hoạt động tài chính,,"-1,335",107,-97,
IV- Lưu chuyển tiền thuần trong kỳ,-542,"-1,051","-2,953","3,259","3,943"
V- Tiền và các khoản tương đương tiền tại thời điểm đầu kỳ,,,,"19,524",
VI- Điều chỉnh ảnh hưởng của thay đổi tỷ giá,250,129,"-3,205",56,-98
VII. Tiền và các khoản tương đương tiền tại thời điểm cuối kỳ,-291,-922,"-6,159","22,839","3,845"
